"","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1",0.9999,1,33,1,33,0.512129845463179,33,0.512129845463179,33
"2",0.9999,1,1,1,1,0.0202020202020202,33,0.0202020202020202,33
"3",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"4",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"5",0.9999,1,33,1,33,0.715151515151515,33,0.715151515151515,33
"6",0.9999,0.939393939393939,33,0.96551724137931,29,0.740526476890113,33,0.679920416284053,33
"7",0.9999,1,33,1,33,0.728604728604729,33,0.728604728604729,33
"8",0.9999,0.96969696969697,33,0.967741935483871,31,0.567099567099567,33,0.536796536796537,33
"9",0.9999,0.96969696969697,33,0.96969696969697,33,0.783561536502713,33,0.783561536502713,33
"10",0.9999,NA,0,NA,0,0,33,0,33
"11",0.9999,1,33,1,33,0.733884297520661,33,0.733884297520661,33
"12",0.9999,1,33,1,33,0.487786960514233,33,0.487786960514233,33
"13",0.9999,1,33,1,33,0.645415190869736,33,0.645415190869736,33
"14",0.9999,0.96969696969697,33,0.967741935483871,31,0.435484566519049,33,0.400189082947704,33
"15",0.9999,NA,0,NA,0,0,33,0,33
"16",0.9999,1,33,1,33,0.453823953823954,33,0.453823953823954,33
"17",0.9999,1,33,1,33,1,33,1,33
"18",0.9999,1,33,1,33,0.920897284533648,33,0.920897284533648,33
"19",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"20",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"21",0.9999,1,33,1,33,0.96551724137931,33,0.96551724137931,33
"22",0.9999,1,33,1,33,0.982683982683983,33,0.982683982683983,33
"23",0.9999,NA,0,NA,0,0,33,0,33
"24",0.9999,1,33,1,33,0.952838732149077,33,0.952838732149077,33
"25",0.9999,NA,0,NA,0,0,33,0,33
"26",0.9999,1,33,1,33,0.925022689728572,33,0.925022689728572,33
"27",0.9999,1,33,1,33,0.96551724137931,33,0.96551724137931,33
"28",0.9999,1,33,1,33,0.96551724137931,33,0.96551724137931,33
"29",0.9999,NA,0,NA,0,0,33,0,33
"30",0.9999,1,33,1,33,0.744903581267218,33,0.744903581267218,33
"31",0.9999,1,33,1,33,0.860624824092316,33,0.860624824092316,33
"32",0.9999,1,33,1,33,0.913026367571822,33,0.913026367571822,33
"33",0.9999,1,33,1,33,0.895226777579719,33,0.895226777579719,33
"34",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"35",0.9999,1,33,1,33,0.935283873214908,33,0.935283873214908,33
"36",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"37",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"38",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"39",0.9999,1,33,1,33,0.877547403863193,33,0.877547403863193,33
"40",0.9999,1,33,1,33,0.801731601731602,33,0.801731601731602,33
"41",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"42",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"43",0.9999,1,33,1,33,0.99108734402852,33,0.99108734402852,33
"44",0.9999,1,33,1,33,0.798484848484849,33,0.798484848484849,33
"45",0.9999,1,33,1,33,0.452673925401198,33,0.452673925401198,33
"46",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"47",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"48",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"49",0.9999,0.958333333333333,24,0.954545454545455,22,0.300591049817056,33,0.287831879163149,33
"50",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"51",0.9999,0.96969696969697,33,0.967741935483871,31,0.532467532467533,33,0.502164502164502,33
"52",0.9999,1,33,1,33,0.747334820062093,33,0.747334820062093,33
"53",0.9999,0.958333333333333,24,0.954545454545455,22,0.465546218487395,33,0.413852813852814,33
"54",0.9999,1,33,1,33,1,33,1,33
"55",0.9999,0.909090909090909,33,0.96551724137931,29,0.729034707982076,33,0.677998025366446,33
"56",0.9999,0.939393939393939,33,0.966666666666667,30,0.878787878787879,33,0.824915824915825,33
"57",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"58",0.9999,1,33,1,33,0.852341597796143,33,0.852341597796143,33
"59",0.9999,1,33,1,33,1,33,1,33
"60",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"61",0.9999,NA,0,NA,0,0,33,0,33
"62",0.9999,1,33,1,33,0.603896103896104,33,0.603896103896104,33
"63",0.9999,0.96969696969697,33,0.967741935483871,31,0.785454545454546,33,0.732121212121212,33
"64",0.9999,1,33,1,33,0.869565217391304,33,0.869565217391304,33
"65",0.9999,1,33,1,33,0.588343326311241,33,0.588343326311241,33
"66",0.9999,0.96969696969697,33,0.967741935483871,31,0.84611736089997,33,0.792504307286916,33
"67",0.9999,1,33,1,33,0.712327438643228,33,0.712327438643228,33
"68",0.9999,1,33,1,33,0.753030303030303,33,0.753030303030303,33
"69",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"70",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"71",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"72",0.9999,0.88,25,0.952380952380952,21,0.517377235559054,33,0.490441208623027,33
"73",0.9999,1,33,1,33,0.926526806526807,33,0.926526806526807,33
"74",0.9999,1,3,1,3,0.0787878787878788,33,0.0787878787878788,33
"75",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"76",0.9999,0.96551724137931,29,0.962962962962963,27,0.422803795531068,33,0.385093357820631,33
"77",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"78",0.9999,NA,0,NA,0,0,32,0,32
"79",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"80",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"81",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"82",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"83",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"84",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"85",0.9999,1,33,1,33,0.898989898989899,33,0.898989898989899,33
"86",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"87",0.9999,1,33,1,33,0.70855614973262,33,0.70855614973262,33
"88",0.9999,1,33,1,33,0.930085165379283,33,0.930085165379283,33
"89",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"90",0.9999,0.96969696969697,33,0.96969696969697,33,0.728787878787879,33,0.728787878787879,33
"91",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"92",0.9999,1,33,1,33,0.751582834090574,33,0.751582834090574,33
"93",0.9999,1,33,1,33,0.8,33,0.8,33
"94",0.9999,1,33,1,33,0.646303191757737,33,0.646303191757737,33
"95",0.9999,1,33,1,33,0.8,33,0.8,33
"96",0.9999,1,33,1,33,0.597979797979798,33,0.597979797979798,33
"97",0.9999,NA,0,NA,0,0,33,0,33
"98",0.9999,0.966666666666667,30,0.96551724137931,29,0.388636363636364,32,0.365909090909091,32
"99",0.9999,NA,0,NA,0,0,33,0,33
"100",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"101",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"102",0.9999,1,33,1,33,0.92979020979021,33,0.92979020979021,33
"103",0.9999,1,33,1,33,0.634478114478115,33,0.634478114478115,33
"104",0.9999,0.96969696969697,33,0.967741935483871,31,0.703703703703704,33,0.663299663299663,33
"105",0.9999,1,33,1,33,0.858231437178806,33,0.858231437178806,33
"106",0.9999,1,33,1,33,0.59504132231405,33,0.59504132231405,33
"107",0.9999,1,33,1,33,0.618492618492619,33,0.618492618492619,33
"108",0.9999,1,33,1,33,0.496969696969697,33,0.496969696969697,33
"109",0.9999,1,33,1,33,0.682655579714403,33,0.682655579714403,33
"110",0.9999,1,15,1,15,0.254700854700855,33,0.254700854700855,33
"111",0.9999,1,33,1,33,0.585547785547786,33,0.585547785547786,33
"112",0.9999,1,33,1,33,0.426263722830005,33,0.426263722830005,33
"113",0.9999,1,22,1,22,0.408706108706109,33,0.408706108706109,33
"114",0.9999,1,14,1,14,0.282828282828283,33,0.282828282828283,33
"115",0.9999,1,33,1,33,0.904009794918886,33,0.904009794918886,33
"116",0.9999,1,33,1,33,0.926946888237211,33,0.926946888237211,33
"117",0.9999,1,33,1,33,0.926034538937765,33,0.926034538937765,33
"118",0.9999,1,33,1,33,0.928771586836103,33,0.928771586836103,33
"119",0.9999,1,33,1,33,0.928771586836103,33,0.928771586836103,33
"120",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"121",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"122",0.9999,1,33,1,33,0.96551724137931,33,0.96551724137931,33
"123",0.9999,1,33,1,33,0.96551724137931,33,0.96551724137931,33
"124",0.9999,1,33,1,33,0.526230403010589,33,0.526230403010589,33
"125",0.9999,0.5,2,0,1,0.0202020202020202,33,0,33
"126",0.9999,1,33,1,33,0.992727272727273,33,0.992727272727273,33
"127",0.9999,1,33,1,33,0.927859237536657,33,0.927859237536657,33
"128",0.9999,1,33,1,33,0.783838383838384,33,0.783838383838384,33
"129",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"130",0.9999,NA,0,NA,0,0,33,0,33
"131",0.9999,1,1,1,1,0.0173160173160173,33,0.0173160173160173,33
"132",0.9999,1,1,1,1,0.0202020202020202,33,0.0202020202020202,33
"133",0.9999,1,33,1,33,0.564936410390956,33,0.564936410390956,33
"134",0.9999,1,1,1,1,0.0138888888888889,32,0.0138888888888889,32
"135",0.9999,1,33,1,33,0.754208754208754,33,0.754208754208754,33
"136",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"137",0.9999,1,33,1,33,0.848080808080808,33,0.848080808080808,33
"138",0.9999,1,33,1,33,0.875910621365167,33,0.875910621365167,33
"139",0.9999,1,33,1,33,0.888888888888889,33,0.888888888888889,33
"140",0.9999,1,33,1,33,0.992784992784993,33,0.992784992784993,33
"141",0.9999,1,33,1,33,0.644155844155844,33,0.644155844155844,33
"142",0.9999,1,33,1,33,0.892057833234304,33,0.892057833234304,33
"143",0.9999,1,33,1,33,0.888888888888889,33,0.888888888888889,33
"144",0.9999,1,33,1,33,0.616608634502591,33,0.616608634502591,33
"145",0.9999,1,33,1,33,0.904299916157624,33,0.904299916157624,33
"146",0.9999,1,33,1,33,0.888888888888889,33,0.888888888888889,33
"147",0.9999,1,33,1,33,0.928737928737929,33,0.928737928737929,33
"148",0.9999,1,33,1,33,0.96,33,0.96,33
"149",0.9999,1,33,1,33,0.909090909090909,33,0.909090909090909,33
"150",0.9999,1,33,1,33,0.903225806451613,33,0.903225806451613,33
"151",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"152",0.9999,1,33,1,33,0.903030303030303,33,0.903030303030303,33
"153",0.9999,1,33,1,33,0.888888888888889,33,0.888888888888889,33
"154",0.9999,0.878787878787879,33,0.925925925925926,27,0.407346189164371,33,0.349954086317723,33
"155",0.9999,NA,0,NA,0,0,33,0,33
"156",0.9999,1,33,1,33,0.272888222888223,33,0.272888222888223,33
"157",0.9999,1,33,1,33,0.779063360881543,33,0.779063360881543,33
"158",0.9999,1,33,1,33,0.403848439142557,33,0.403848439142557,33
"159",0.9999,1,33,1,33,0.605642842006478,33,0.605642842006478,33
"160",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"161",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"162",0.9999,1,33,1,33,0.551423324150597,33,0.551423324150597,33
"163",0.9999,1,33,1,33,0.756290174471993,33,0.756290174471993,33
"164",0.9999,1,33,1,33,0.894068894068894,33,0.894068894068894,33
"165",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"166",0.9999,1,33,1,33,0.888888888888889,33,0.888888888888889,33
"167",0.9999,1,33,1,33,0.531697931697932,33,0.531697931697932,33
"168",0.9999,0.96969696969697,33,0.967741935483871,31,0.872053872053872,33,0.818181818181818,33
"169",0.9999,1,33,1,33,0.515632515632516,33,0.515632515632516,33
"170",0.9999,0.96969696969697,33,0.967741935483871,31,0.786583786583787,33,0.737632737632738,33
"171",0.9999,1,33,1,33,0.333333333333333,33,0.333333333333333,33
"172",0.9999,1,33,1,33,0.712509712509713,33,0.712509712509713,33
"173",0.9999,1,33,1,33,0.801731601731602,33,0.801731601731602,33
"174",0.9999,1,33,1,33,0.826262626262626,33,0.826262626262626,33
"175",0.9999,1,33,1,33,0.898395721925134,33,0.898395721925134,33
"176",0.9999,1,33,1,33,0.923076923076923,33,0.923076923076923,33
"177",0.9999,1,33,1,33,0.995244755244755,33,0.995244755244755,33
"178",0.9999,0.96969696969697,33,0.967741935483871,31,0.654679434124851,33,0.610979274635218,33
"179",0.9999,1,33,1,33,0.151067323481117,33,0.151067323481117,33
"180",0.9999,1,33,1,33,0.789837771655953,33,0.789837771655953,33
"181",0.9999,1,33,1,33,0.933333333333333,33,0.933333333333333,33
"182",0.9999,1,33,1,33,0.488696488696489,33,0.488696488696489,33
"183",0.9999,1,33,1,33,0.824242424242424,33,0.824242424242424,33
