"","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1",0.9999,1,33,1,33,0.797653958944281,33,0.797653958944281,33
"2",0.9999,0.75,4,0.75,4,0.0389942114080045,33,0.0389942114080045,33
"3",0.9999,1,33,1,33,0.700882769848287,33,0.700882769848287,33
"4",0.9999,1,33,1,33,0.367337619242113,33,0.367337619242113,33
"5",0.9999,1,33,1,33,0.250921662415915,33,0.250921662415915,33
"6",0.9999,0.96969696969697,33,0.967741935483871,31,0.59914375960353,33,0.559978157219536,33
"7",0.9999,1,33,1,33,0.740545023303644,33,0.740545023303644,33
"8",0.9999,0.96969696969697,33,0.967741935483871,31,0.341136938838088,33,0.302175899877049,33
"9",0.9999,0.939393939393939,33,0.931034482758621,29,0.708944695151592,33,0.616251181768423,33
"10",0.9999,1,33,1,33,0.29709796376463,33,0.29709796376463,33
"11",0.9999,0.96969696969697,33,0.967741935483871,31,0.554026220692887,33,0.518111518111518,33
"12",0.9999,0.96969696969697,33,0.967741935483871,31,0.77953151999129,33,0.733554508497037,33
"13",0.9999,1,33,1,33,0.849910957497164,33,0.849910957497164,33
"14",0.9999,0.96969696969697,33,0.967741935483871,31,0.710725122414879,33,0.660328684921667,33
"15",0.9999,1,33,1,33,0.952908394287705,33,0.952908394287705,33
"16",0.9999,0.96969696969697,33,0.967741935483871,31,0.355008479809716,33,0.332882457683693,33
"17",0.9999,0.96969696969697,33,0.967741935483871,31,0.457636942087315,33,0.419681631404731,33
"18",0.9999,1,33,1,33,0.82910652565825,33,0.82910652565825,33
"19",0.9999,1,33,1,33,0.826148564079599,33,0.826148564079599,33
"20",0.9999,1,33,1,33,0.727382196347714,33,0.727382196347714,33
"21",0.9999,1,33,1,33,0.787307316339574,33,0.787307316339574,33
"22",0.9999,1,33,1,33,0.795235317148554,33,0.795235317148554,33
"23",0.9999,1,33,1,33,0.792851592851593,33,0.792851592851593,33
"24",0.9999,1,33,1,33,0.830273175100761,33,0.830273175100761,33
"25",0.9999,0.96969696969697,33,0.967741935483871,31,0.678835451378271,33,0.623394081154292,33
"26",0.9999,0.939393939393939,33,0.96551724137931,29,0.627633709303401,33,0.565204910032496,33
"27",0.9999,1,33,1,33,0.778157548791587,33,0.778157548791587,33
"28",0.9999,1,33,1,33,0.79150571341895,33,0.79150571341895,33
"29",0.9999,1,33,1,33,0.693244390018584,33,0.693244390018584,33
"30",0.9999,1,33,1,33,0.601988429761816,33,0.601988429761816,33
"31",0.9999,0.96969696969697,33,0.967741935483871,31,0.71663727146115,33,0.668152422976301,33
"32",0.9999,1,33,1,33,0.35246044639984,33,0.35246044639984,33
"33",0.9999,1,33,1,33,0.791840862141196,33,0.791840862141196,33
"34",0.9999,1,33,1,33,0.913450410669543,33,0.913450410669543,33
"35",0.9999,1,33,1,33,0.71921791662244,33,0.71921791662244,33
"36",0.9999,0.96969696969697,33,0.967741935483871,31,0.453567937438905,33,0.43010752688172,33
"37",0.9999,1,33,1,33,0.389652234160937,33,0.389652234160937,33
"38",0.9999,1,33,1,33,0.647478168637589,33,0.647478168637589,33
"39",0.9999,1,33,1,33,0.624762891429558,33,0.624762891429558,33
"40",0.9999,0.96969696969697,33,0.967741935483871,31,0.715177863662712,33,0.679263161081343,33
"41",0.9999,1,33,1,33,0.520283603577411,33,0.520283603577411,33
"42",0.9999,0.96969696969697,33,0.967741935483871,31,0.662378207153188,33,0.613085277860259,33
"43",0.9999,1,33,1,33,0.498133471466805,33,0.498133471466805,33
"44",0.9999,1,33,1,33,0.837265926921099,33,0.837265926921099,33
"45",0.9999,1,33,1,33,0.831315810626155,33,0.831315810626155,33
"46",0.9999,1,33,1,33,0.482050908197826,33,0.482050908197826,33
"47",0.9999,1,33,1,33,0.792364130740104,33,0.792364130740104,33
"48",0.9999,1,33,1,33,0.684009766707714,33,0.684009766707714,33
"49",0.9999,0.96969696969697,33,0.967741935483871,31,0.795264472683828,33,0.747561637884219,33
"50",0.9999,0.96969696969697,33,0.967741935483871,31,0.314537078492421,33,0.29690039418907,33
"51",0.9999,1,33,1,33,0.828332586953277,33,0.828332586953277,33
"52",0.9999,0.96,25,0.956521739130435,23,0.151598078766313,33,0.129531256699491,33
