"","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1",0.9999,1,99,1,99,0.69193358082247,99,0.69193358082247,99
"2",0.9999,1,99,1,99,0.933312613312613,99,0.933312613312613,99
"3",0.9999,1,99,1,99,0.923076923076923,99,0.923076923076923,99
"4",0.9999,1,99,1,99,0.912371579038246,99,0.912371579038246,99
"5",0.9999,1,99,1,99,0.783243692334601,99,0.783243692334601,99
"6",0.9999,1,99,1,99,0.515215648548982,99,0.515215648548982,99
"7",0.9999,1,99,1,99,0.911538831538832,99,0.911538831538832,99
"8",0.9999,NA,0,NA,0,0,99,0,99
"9",0.9999,0.96969696969697,99,0.989690721649485,97,0.817222795550969,99,0.817222795550969,99
"10",0.9999,1,99,1,99,0.923076923076923,99,0.923076923076923,99
"11",0.9999,1,99,1,99,0.96969696969697,99,0.96969696969697,99
"12",0.9999,NA,0,NA,0,0,99,0,99
"13",0.9999,1,99,1,99,0.810525545308154,99,0.810525545308154,99
"14",0.9999,1,99,1,99,0.606017775295416,99,0.606017775295416,99
"15",0.9999,1,99,1,99,0.923076923076923,99,0.923076923076923,99
"16",0.9999,1,99,1,99,0.910440752337985,99,0.910440752337985,99
"17",0.9999,1,99,1,99,0.917896917896918,99,0.917896917896918,99
"18",0.9999,1,99,1,99,0.968080808080808,99,0.968080808080808,99
"19",0.9999,1,99,1,99,0.991292232671543,99,0.991292232671543,99
"20",0.9999,1,99,1,99,0.999651689306862,99,0.999651689306862,99
"21",0.9999,NA,0,NA,0,0,99,0,99
"22",0.9999,1,99,1,99,0.747643097643098,99,0.747643097643098,99
"23",0.9999,1,99,1,99,0.912371579038246,99,0.912371579038246,99
"24",0.9999,1,99,1,99,0.685807570656055,99,0.685807570656055,99
"25",0.9999,1,99,1,99,0.887802393684747,99,0.887802393684747,99
"26",0.9999,1,99,1,99,0.937403830737164,99,0.937403830737164,99
"27",0.9999,1,99,1,99,0.892031425364759,99,0.892031425364759,99
"28",0.9999,1,99,1,99,0.490460157126824,99,0.490460157126824,99
"29",0.9999,1,99,1,99,0.698648671754054,99,0.698648671754054,99
"30",0.9999,1,99,1,99,0.744278280641917,99,0.744278280641917,99
"31",0.9999,1,99,1,99,0.580224489315398,99,0.580224489315398,99
"32",0.9999,1,99,1,99,0.887165427929102,99,0.887165427929102,99
"33",0.9999,1,99,1,99,0.654900654900655,99,0.654900654900655,99
"34",0.9999,1,99,1,99,0.997623291740939,99,0.997623291740939,99
"35",0.9999,1,99,1,99,0.541379416780486,99,0.541379416780486,99
"36",0.9999,1,99,1,99,0.93253345286369,99,0.93253345286369,99
"37",0.9999,1,99,1,99,0.842033978920749,99,0.842033978920749,99
"38",0.9999,1,99,1,99,0.952380952380952,99,0.952380952380952,99
"39",0.9999,1,99,1,99,0.873953512756402,99,0.873953512756402,99
"40",0.9999,1,99,1,99,0.842199775533109,99,0.842199775533109,99
"41",0.9999,1,99,1,99,0.880051981806368,99,0.880051981806368,99
"42",0.9999,1,99,1,99,0.966726084373143,99,0.966726084373143,99
"43",0.9999,1,99,1,99,0.811057947900053,99,0.811057947900053,99
"44",0.9999,1,99,1,99,0.995670995670996,99,0.995670995670996,99
"45",0.9999,1,99,1,99,0.856722374859732,99,0.856722374859732,99
"46",0.9999,1,99,1,99,0.841257108904168,99,0.841257108904168,99
"47",0.9999,1,99,1,99,0.83871487989135,99,0.83871487989135,99
"48",0.9999,1,99,1,99,0.955114362010914,99,0.955114362010914,99
"49",0.9999,0.97979797979798,99,0.989473684210526,95,0.469826874574037,99,0.443835971390151,99
"50",0.9999,1,99,1,99,0.701921172509408,99,0.701921172509408,99
"51",0.9999,1,99,1,99,0.838860743659505,99,0.838860743659505,99
"52",0.9999,1,99,1,99,0.828334073629129,99,0.828334073629129,99
"53",0.9999,0.97979797979798,99,0.989583333333333,96,0.836203056203056,99,0.81970473970474,99
"54",0.9999,1,99,1,99,0.965252525252525,99,0.965252525252525,99
"55",0.9999,1,99,1,99,0.896486229819563,99,0.896486229819563,99
"56",0.9999,1,99,1,99,0.948873348873349,99,0.948873348873349,99
"57",0.9999,1,99,1,99,0.888888888888889,99,0.888888888888889,99
"58",0.9999,1,99,1,99,0.719847598794967,99,0.719847598794967,99
