"","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1",0.9999,1,48,1,48,0.583689458689459,48,0.583689458689459,48
"2",0.9999,1,48,1,48,0.951766381766382,48,0.951766381766382,48
"3",0.9999,1,48,1,48,0.923076923076923,48,0.923076923076923,48
"4",0.9999,1,48,1,48,0.918091168091168,48,0.918091168091168,48
"5",0.9999,1,48,1,48,0.785714285714286,48,0.785714285714286,48
"6",0.9999,1,48,1,48,0.519808201058201,48,0.519808201058201,48
"7",0.9999,1,48,1,48,0.938746438746439,48,0.938746438746439,48
"8",0.9999,NA,0,NA,0,0,48,0,48
"9",0.9999,1,48,1,48,0.873794985830589,48,0.873794985830589,48
"10",0.9999,1,48,1,48,0.923076923076923,48,0.923076923076923,48
"11",0.9999,1,48,1,48,0.972701149425287,48,0.972701149425287,48
"12",0.9999,NA,0,NA,0,0,48,0,48
"13",0.9999,1,48,1,48,0.816847826086957,48,0.816847826086957,48
"14",0.9999,1,48,1,48,0.659891220049222,48,0.659891220049222,48
"15",0.9999,1,48,1,48,0.923076923076923,48,0.923076923076923,48
"16",0.9999,1,48,1,48,0.911796536796537,48,0.911796536796537,48
"17",0.9999,1,48,1,48,0.922364672364672,48,0.922364672364672,48
"18",0.9999,1,48,1,48,0.973333333333333,48,0.973333333333333,48
"19",0.9999,1,48,1,48,0.993534482758621,48,0.993534482758621,48
"20",0.9999,1,48,1,48,1,48,1,48
"21",0.9999,NA,0,NA,0,0,48,0,48
"22",0.9999,1,48,1,48,0.752083333333333,48,0.752083333333333,48
"23",0.9999,1,48,1,48,0.91951566951567,48,0.91951566951567,48
"24",0.9999,1,48,1,48,0.703619528619529,48,0.703619528619529,48
"25",0.9999,1,48,1,48,0.921396628826969,48,0.921396628826969,48
"26",0.9999,1,48,1,48,0.97054131054131,48,0.97054131054131,48
"27",0.9999,1,48,1,48,0.900462962962963,48,0.900462962962963,48
"28",0.9999,1,48,1,48,0.498842592592593,48,0.498842592592593,48
"29",0.9999,1,48,1,48,0.722192028985507,48,0.722192028985507,48
"30",0.9999,1,48,1,48,0.760416666666667,48,0.760416666666667,48
"31",0.9999,1,48,1,48,0.584537684537685,48,0.584537684537685,48
"32",0.9999,1,48,1,48,0.892156862745098,48,0.892156862745098,48
"33",0.9999,1,48,1,48,0.657051282051282,48,0.657051282051282,48
"34",0.9999,1,48,1,48,1,48,1,48
"35",0.9999,1,48,1,48,0.546969696969697,48,0.546969696969697,48
"36",0.9999,1,48,1,48,0.950980392156863,48,0.950980392156863,48
"37",0.9999,1,48,1,48,0.862745098039216,48,0.862745098039216,48
"38",0.9999,1,48,1,48,0.952380952380952,48,0.952380952380952,48
"39",0.9999,1,48,1,48,0.950549450549451,48,0.950549450549451,48
"40",0.9999,1,48,1,48,0.844054580896686,48,0.844054580896686,48
"41",0.9999,1,48,1,48,0.887914230019493,48,0.887914230019493,48
"42",0.9999,1,48,1,48,0.973039215686274,48,0.973039215686274,48
"43",0.9999,1,48,1,48,0.814912280701754,48,0.814912280701754,48
"44",0.9999,1,48,1,48,1,48,1,48
"45",0.9999,1,48,1,48,0.882868937048504,48,0.882868937048504,48
"46",0.9999,1,48,1,48,0.855952380952381,48,0.855952380952381,48
"47",0.9999,1,48,1,48,0.855952380952381,48,0.855952380952381,48
"48",0.9999,1,48,1,48,0.960153256704981,48,0.960153256704981,48
"49",0.9999,0.916666666666667,48,0.976190476190476,42,0.453322440087146,48,0.408333333333333,48
"50",0.9999,1,48,1,48,0.705882352941177,48,0.705882352941177,48
"51",0.9999,1,48,1,48,0.840379901960784,48,0.840379901960784,48
