"","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1",0.9999,1,999,1,999,0.239367572700906,999,0.239367572700906,999
"2",0.9999,1,32,1,32,0.0142109364331587,999,0.0142109364331587,999
"3",0.9999,1,999,1,999,0.903225806451613,999,0.903225806451613,999
"4",0.9999,1,999,1,999,0.900880719429107,999,0.900880719429107,999
"5",0.9999,1,999,1,999,0.746028381322499,999,0.746028381322499,999
"6",0.9999,0.998998998998999,999,0.998996990972919,997,0.698919617277105,999,0.697847116204604,999
"7",0.9999,1,999,1,999,0.410483316159271,999,0.410483316159271,999
"8",0.9999,0.998998998998999,999,0.998996990972919,997,0.533147433147433,999,0.531645931645932,999
"9",0.9999,0.996996996996997,999,0.996978851963746,993,0.63076190920076,999,0.627569056592703,999
"10",0.9999,NA,0,NA,0,0,999,0,999
"11",0.9999,1,999,1,999,0.727491127491127,999,0.727491127491127,999
"12",0.9999,1,101,1,101,0.0324776991443658,999,0.0324776991443658,999
"13",0.9999,1,999,1,999,0.52643329309996,999,0.52643329309996,999
"14",0.9999,0.993993993993994,999,0.994939271255061,988,0.170580002371228,999,0.165385675337821,999
"15",0.9999,NA,0,NA,0,0,999,0,999
"16",0.9999,1,999,1,999,0.403730610003011,999,0.403730610003011,999
"17",0.9999,1,999,1,999,0.95356308689642,999,0.95356308689642,999
"18",0.9999,1,999,1,999,0.902558873573366,999,0.902558873573366,999
"19",0.9999,1,999,1,999,0.903169298330589,999,0.903169298330589,999
"20",0.9999,1,999,1,999,0.903225806451613,999,0.903225806451613,999
"21",0.9999,1,999,1,999,0.96551724137931,999,0.96551724137931,999
"22",0.9999,1,999,1,999,0.943964525778457,999,0.943964525778457,999
"23",0.9999,0.993055555555556,144,0.992957746478873,142,0.0760344387584531,999,0.0757761159194851,999
"24",0.9999,1,999,1,999,0.911095309250667,999,0.911095309250667,999
"25",0.9999,1,11,1,11,0.00411522633744856,999,0.00411522633744856,999
"26",0.9999,1,999,1,999,0.580828036761989,999,0.580828036761989,999
"27",0.9999,1,999,1,999,0.96551724137931,999,0.96551724137931,999
"28",0.9999,1,999,1,999,0.96551724137931,999,0.96551724137931,999
"29",0.9999,0.894736842105263,19,0.866666666666667,15,0.0124490972200451,999,0.00989246651526623,999
"30",0.9999,0.998998998998999,999,0.998996990972919,997,0.470222756944463,999,0.469421956143662,999
"31",0.9999,1,999,1,999,0.814423452652016,999,0.814423452652016,999
"32",0.9999,1,999,1,999,0.90480278886076,999,0.90480278886076,999
"33",0.9999,1,999,1,999,0.877119536631061,999,0.877119536631061,999
"34",0.9999,1,999,1,999,0.933158158158158,999,0.933158158158158,999
"35",0.9999,1,999,1,999,0.933283060591181,999,0.933283060591181,999
"36",0.9999,1,999,1,999,0.93289068638531,999,0.93289068638531,999
"37",0.9999,1,999,1,999,0.922579837902418,999,0.922579837902418,999
"38",0.9999,1,999,1,999,0.931231231231231,999,0.931231231231231,999
"39",0.9999,0.997997997997998,999,0.997989949748744,995,0.731203718999295,999,0.728271725220619,999
"40",0.9999,1,999,1,999,0.749554168646016,999,0.749554168646016,999
"41",0.9999,1,999,1,999,0.933037607499973,999,0.933037607499973,999
"42",0.9999,1,999,1,999,0.933069628768553,999,0.933069628768553,999
"43",0.9999,1,999,1,999,0.949130416966674,999,0.949130416966674,999
"44",0.9999,1,999,1,999,0.715191662250486,999,0.715191662250486,999
