"","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1",0.9999,1,99,1,99,0.790411234855679,99,0.790411234855679,99
"2",0.9999,1,22,1,22,0.141046831955923,99,0.141046831955923,99
"3",0.9999,1,99,1,99,0.903225806451613,99,0.903225806451613,99
"4",0.9999,1,99,1,99,0.903225806451613,99,0.903225806451613,99
"5",0.9999,1,99,1,99,0.734848484848485,99,0.734848484848485,99
"6",0.9999,0.98989898989899,99,0.989690721649485,97,0.739697115454691,99,0.724545600303176,99
"7",0.9999,1,99,1,99,0.577671747106028,99,0.577671747106028,99
"8",0.9999,0.98989898989899,99,0.989690721649485,97,0.552669552669553,99,0.532467532467532,99
"9",0.9999,0.96969696969697,99,0.989690721649485,97,0.717371832387312,99,0.717371832387312,99
"10",0.9999,NA,0,NA,0,0,99,0,99
"11",0.9999,1,99,1,99,0.729476584022039,99,0.729476584022039,99
"12",0.9999,NA,0,NA,0,0,99,0,99
"13",0.9999,1,99,1,99,0.586871714144441,99,0.586871714144441,99
"14",0.9999,0.98989898989899,99,0.989690721649485,97,0.247106145331594,99,0.238363750624287,99
"15",0.9999,NA,0,NA,0,0,99,0,99
"16",0.9999,1,99,1,99,0.442989782383722,99,0.442989782383722,99
"17",0.9999,1,99,1,99,0.987397787397787,99,0.987397787397787,99
"18",0.9999,1,99,1,99,0.913501664489807,99,0.913501664489807,99
"19",0.9999,1,99,1,99,0.903225806451613,99,0.903225806451613,99
"20",0.9999,1,99,1,99,0.903225806451613,99,0.903225806451613,99
"21",0.9999,1,99,1,99,0.96551724137931,99,0.96551724137931,99
"22",0.9999,1,99,1,99,0.97131488040579,99,0.97131488040579,99
"23",0.9999,1,1,1,1,0.0101010101010101,99,0.0101010101010101,99
"24",0.9999,1,99,1,99,0.941460582839893,99,0.941460582839893,99
"25",0.9999,NA,0,NA,0,0,99,0,99
"26",0.9999,1,99,1,99,0.771922295423562,99,0.771922295423562,99
"27",0.9999,1,99,1,99,0.96551724137931,99,0.96551724137931,99
"28",0.9999,1,99,1,99,0.96551724137931,99,0.96551724137931,99
"29",0.9999,1,2,1,2,0.0190796857463524,99,0.0190796857463524,99
"30",0.9999,1,99,1,99,0.706890328505865,99,0.706890328505865,99
"31",0.9999,1,99,1,99,0.842789981489672,99,0.842789981489672,99
"32",0.9999,1,99,1,99,0.909604229762333,99,0.909604229762333,99
"33",0.9999,1,99,1,99,0.891112709482162,99,0.891112709482162,99
"34",0.9999,1,99,1,99,0.933333333333333,99,0.933333333333333,99
"35",0.9999,1,99,1,99,0.933983513293858,99,0.933983513293858,99
"36",0.9999,1,99,1,99,0.933333333333333,99,0.933333333333333,99
"37",0.9999,1,99,1,99,0.932116867600739,99,0.932116867600739,99
"38",0.9999,1,99,1,99,0.933333333333333,99,0.933333333333333,99
"39",0.9999,1,99,1,99,0.857030320174346,99,0.857030320174346,99
"40",0.9999,1,99,1,99,0.796031746031746,99,0.796031746031746,99
"41",0.9999,1,99,1,99,0.933333333333333,99,0.933333333333333,99
"42",0.9999,1,99,1,99,0.933333333333333,99,0.933333333333333,99
"43",0.9999,1,99,1,99,0.982768865121806,99,0.982768865121806,99
"44",0.9999,1,99,1,99,0.789423648247178,99,0.789423648247178,99
"45",0.9999,1,99,1,99,0.403797902104497,99,0.403797902104497,99
"46",0.9999,1,99,1,99,0.933333333333333,99,0.933333333333333,99
"47",0.9999,1,99,1,99,0.933333333333333,99,0.933333333333333,99
"48",0.9999,1,99,1,99,0.903225806451613,99,0.903225806451613,99
"49",0.9999,0.986111111111111,72,0.985714285714286,70,0.336923413703599,99,0.318910466898083,99
"50",0.9999,1,99,1,99,0.933333333333333,99,0.933333333333333,99
"51",0.9999,0.98989898989899,99,0.989690721649485,97,0.518769109678201,99,0.503617594526685,99
