"","trace_name","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","100573139186",0.9999,0,1,0,1,0,50,0,50
"2","100621937501",0.9999,1,50,1,50,0.774,50,0.774,50
"3","100634133013",0.9999,1,50,1,50,0.662847636024107,50,0.662847636024107,50
"4","10080876464",0.9999,0.94,50,0.979166666666667,48,0.740811678517561,50,0.740811678517561,50
"5","101202077613",0.9999,1,47,1,47,0.459979797979798,50,0.459979797979798,50
"6","101204152121",0.9999,1,50,1,50,0.617321345321345,50,0.617321345321345,50
"7","101405093015",0.9999,0.94,50,0.956521739130435,46,0.377127089755039,50,0.352009122422915,50
"8","101418940768",0.9999,1,50,1,50,0.451746031746032,50,0.451746031746032,50
"9","10164126649",0.9999,NA,0,NA,0,0,50,0,50
"10","102401999204",0.9999,NA,0,NA,0,0,50,0,50
"11","102429444863",0.9999,1,50,1,50,0.698505050505051,50,0.698505050505051,50
"12","102611979552",0.9999,NA,0,NA,0,0,50,0,50
"13","102611979603",0.9999,1,50,1,50,0.870206738565872,50,0.870206738565872,50
"14","10267490604",0.9999,1,50,1,50,0.498888888888889,50,0.498888888888889,50
"15","102713757480",0.9999,NA,0,NA,0,0,50,0,50
"16","102758699654",0.9999,1,50,1,50,0.738909090909091,50,0.738909090909091,50
"17","102758699658",0.9999,1,50,1,50,0.851504643962848,50,0.851504643962848,50
"18","102758699689",0.9999,1,50,1,50,0.594614718614719,50,0.594614718614719,50
"19","102944072157",0.9999,1,50,1,50,0.799,50,0.799,50
"20","102944072173",0.9999,1,50,1,50,0.491916305916306,50,0.491916305916306,50
"21","103239552242",0.9999,1,50,1,50,0.705882352941177,50,0.705882352941177,50
"22","103348543164",0.9999,1,50,1,50,0.502857142857143,50,0.502857142857143,50
"23","103393058467",0.9999,1,50,1,50,0.730608946608947,50,0.730608946608947,50
"24","103401520729",0.9999,0.94,50,0.978260869565217,46,0.66655462184874,50,0.643025210084034,50
"25","104019586550",0.9999,NA,0,NA,0,0,50,0,50
"26","104019651458",0.9999,1,50,1,50,0.567142857142857,50,0.567142857142857,50
