"","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1",0.9999,1,999,1,999,0.597073412201332,999,0.597073412201332,999
"2",0.9999,1,14,1,14,0.0124029851134041,999,0.0124029851134041,999
"3",0.9999,1,155,1,155,0.0413049766454784,999,0.0413049766454784,999
"4",0.9999,1,487,1,487,0.128665949074622,999,0.128665949074622,999
"5",0.9999,1,996,1,996,0.558735552308766,999,0.558735552308766,999
"6",0.9999,0.995698924731183,465,0.995661605206074,461,0.138899729648547,998,0.137138779991806,998
"7",0.9999,0.995594713656388,227,0.995555555555556,225,0.088238285876671,999,0.0870186754616583,999
"8",0.9999,1,49,1,49,0.0411949990494052,999,0.0411949990494052,999
"9",0.9999,0.997503121098627,801,0.997490589711418,797,0.378961169217953,997,0.3771711022323,997
"10",0.9999,1,59,1,59,0.0551862207034621,999,0.0551862207034621,999
"11",0.9999,1,410,1,410,0.25552545401843,999,0.25552545401843,999
"12",0.9999,0.995695839311334,697,0.995658465991317,691,0.14401075603699,998,0.142355042388258,998
"13",0.9999,0.98876404494382,178,0.994285714285714,175,0.0857537097316913,998,0.0844919269067822,998
"14",0.9999,0.878787878787879,33,0.84,25,0.0258290300669894,997,0.0185850447215187,997
"15",0.9999,0.998550724637681,690,0.998546511627907,688,0.174816725667595,999,0.173872058056261,999
"16",0.9999,0.990147783251232,203,0.989949748743719,199,0.0705134578898235,998,0.0691254920646407,998
"17",0.9999,0.987915407854985,331,0.990740740740741,324,0.100682405119331,997,0.0985624293961928,997
"18",0.9999,0.998360655737705,610,0.998355263157895,608,0.144147927040393,998,0.142904699845262,998
"19",0.9999,0.997635933806147,423,0.997624703087886,421,0.134402918758068,999,0.133510597865747,999
"20",0.9999,0.997624703087886,421,0.997613365155131,419,0.195141166910838,999,0.193810165579836,999
"21",0.9999,0.997987927565392,994,0.997979797979798,990,0.185876578692082,998,0.184798560586906,998
"22",0.9999,0.998516320474777,674,0.998511904761905,672,0.123879687826638,998,0.123050443130349,998
"23",0.9999,0.995614035087719,228,0.995575221238938,226,0.0704946978974077,999,0.0698273638967404,999
"24",0.9999,1,221,1,221,0.104998732329963,999,0.104998732329963,999
"25",0.9999,0.997867803837953,469,0.997858672376874,467,0.151879983141069,998,0.151274784139077,998
"26",0.9999,0.997920997920998,962,0.997912317327766,958,0.507033319469493,998,0.505370277416439,998
"27",0.9999,0.983870967741935,62,0.983333333333333,60,0.028989714870108,999,0.027963233843627,999
"28",0.9999,0.992753623188406,138,0.992647058823529,136,0.0490416845360426,999,0.0475128830072411,999
"29",0.9999,0.967741935483871,31,0.96551724137931,29,0.0256201142272085,999,0.0238307386447295,999
"30",0.9999,1,987,1,987,0.284146803880797,999,0.284146803880797,999
"31",0.9999,0.993506493506494,308,0.993421052631579,304,0.133251190881274,999,0.130608704367819,999
"32",0.9999,0.982683982683983,231,0.986607142857143,224,0.045548952213225,999,0.0428148485851239,999
"33",0.9999,1,87,1,87,0.0296337791229055,999,0.0296337791229055,999
"34",0.9999,0.976190476190476,126,0.975,120,0.0597282032549856,999,0.0559357791560481,999
"35",0.9999,0.993333333333333,300,0.993243243243243,296,0.128688670017719,999,0.126354183812265,999
"36",0.9999,0.994444444444444,180,0.994444444444444,180,0.161973139828043,998,0.161973139828043,998
"37",0.9999,0.997076023391813,342,0.997058823529412,340,0.155969217501785,999,0.154864664673094,999
"38",0.9999,1,164,1,164,0.102053278776306,999,0.102053278776306,999
"39",0.9999,0.99468085106383,188,0.994623655913978,186,0.079933286578765,999,0.0786356926885785,999
"40",0.9999,0.997938144329897,970,0.997929606625259,966,0.470493758381098,998,0.468991364093132,998
"41",0.9999,0.997347480106101,377,0.997333333333333,375,0.104118535512773,999,0.103777614881998,999
"42",0.9999,0.995656894679696,921,0.99671772428884,914,0.342827234901301,999,0.340659877534351,999
"43",0.9999,0.998666666666667,750,0.998663101604278,748,0.543840904947296,999,0.542410903517295,999
"44",0.9999,1,199,1,199,0.0543144880434182,999,0.0543144880434182,999
"45",0.9999,0.998661311914324,747,0.998657718120805,745,0.256015185559224,998,0.255506102877732,998
"46",0.9999,0.978723404255319,47,0.977777777777778,45,0.0284542412767189,999,0.0268494618941618,999
"47",0.9999,1,999,1,999,0.490827335738357,999,0.490827335738357,999
"48",0.9999,1,313,1,313,0.0845190350566695,999,0.0845190350566695,999
"49",0.9999,0.998664886515354,749,0.998661311914324,747,0.250030445191736,999,0.249117655006915,999
"50",0.9999,0.99163179916318,239,0.991489361702128,235,0.0624042466350312,998,0.0587071973640755,998
"51",0.9999,0.998753117206983,802,0.99875,800,0.588001816398729,999,0.586545333460765,999
"52",0.9999,0.998990918264379,991,0.998988877654196,989,0.144890548284967,998,0.144088945078554,998
"53",0.9999,0.997997997997998,999,0.997989949748744,995,0.645558503787812,999,0.642975275398132,999
"54",0.9999,1,25,1,25,0.0143996587600482,999,0.0143996587600482,999
"55",0.9999,1,75,1,75,0.0527219861212363,999,0.0527219861212363,999
"56",0.9999,0.978354978354978,231,0.981981981981982,222,0.0760401459792193,998,0.0713877834179354,998
"57",0.9999,0.996178343949045,785,0.99614890885751,779,0.217095825989201,998,0.214623406095732,998
"58",0.9999,0.998392282958199,622,0.998387096774194,620,0.114065337654087,998,0.113779050794654,998
"59",0.9999,1,371,1,371,0.228682773974573,999,0.228682773974573,999
"60",0.9999,0.996575342465753,292,0.996551724137931,290,0.140222163799147,999,0.139111607965953,999
"61",0.9999,0.990147783251232,203,0.989949748743719,199,0.046937752848881,998,0.0463987437962931,998
"62",0.9999,0.995037220843672,403,0.994987468671679,399,0.101124473469441,999,0.0989354712804391,999
"63",0.9999,0.997425997425997,777,0.997412677878396,773,0.20166146773391,998,0.200314104972248,998
"64",0.9999,0.995031055900621,805,0.996240601503759,798,0.323936089218073,998,0.321504169676071,998
"65",0.9999,1,606,1,606,0.21246673913423,999,0.21246673913423,999
"66",0.9999,0.995305164319249,213,0.995260663507109,211,0.0920593105275674,999,0.0908166885952903,999
"67",0.9999,1,8,1,8,0.00753857305581444,999,0.00753857305581444,999
"68",0.9999,1,467,1,467,0.235081292658185,999,0.235081292658185,999
"69",0.9999,0.98993288590604,298,0.993174061433447,293,0.0881895004933486,999,0.0870652235070026,999
"70",0.9999,1,989,1,989,0.135407694384639,999,0.135407694384639,999
"71",0.9999,0.993589743589744,468,0.993506493506494,462,0.151327823470095,998,0.148093769154567,998
"72",0.9999,0.971074380165289,242,0.969298245614035,228,0.124290394109973,999,0.11656405072308,999
"73",0.9999,1,870,1,870,0.274472264483312,999,0.274472264483312,999
"74",0.9999,0.987878787878788,165,0.987577639751553,161,0.0481707210154093,998,0.0454138114656036,998
"75",0.9999,0.99030303030303,825,0.992592592592593,810,0.278468844670573,998,0.272858087329398,998
"76",0.9999,0.909090909090909,55,0.936170212765957,47,0.0302925931900142,997,0.0262839512865785,997
"77",0.9999,0.993162393162393,585,0.993067590987868,577,0.177573180316568,998,0.174235979599344,998
"78",0.9999,0.988095238095238,84,0.98780487804878,82,0.0540746643003579,999,0.0521794357384627,999
"79",0.9999,0.996138996138996,259,0.996108949416342,257,0.19941800133088,999,0.197816399729278,999
"80",0.9999,1,19,1,19,0.0159465705442717,999,0.0159465705442717,999
"81",0.9999,1,991,1,991,0.321412553788301,999,0.321412553788301,999
"82",0.9999,0.997936016511868,969,0.997927461139896,965,0.158636819825083,999,0.157302151823748,999
"83",0.9999,0.96551724137931,29,0.962962962962963,27,0.0180832526648866,999,0.0162814508630848,999
"84",0.9999,0.997767857142857,448,0.997757847533632,446,0.228981277973366,999,0.227858415980939,999
"85",0.9999,0.998191681735985,553,0.998185117967332,551,0.0901003615369222,998,0.0885488714599941,998
"86",0.9999,0.995145631067961,206,0.995098039215686,204,0.107899702804643,998,0.106699500201635,998
"87",0.9999,0.996666666666667,300,0.996644295302013,298,0.153998189766972,999,0.153425458670614,999
"88",0.9999,1,99,1,99,0.081152730769589,999,0.081152730769589,999
"89",0.9999,1,434,1,434,0.144984376754574,999,0.144984376754574,999
"90",0.9999,0.996644295302013,596,0.996621621621622,592,0.196630712787812,999,0.195156711313811,999
"91",0.9999,0.995850622406639,241,0.99581589958159,239,0.167946720838779,998,0.167341065082823,998
"92",0.9999,1,257,1,257,0.0604945127240521,999,0.0604945127240521,999
"93",0.9999,0.998809523809524,840,0.998806682577566,838,0.29117373136341,999,0.290372930562609,999
"94",0.9999,0.9984,625,0.998394863563403,623,0.141127710514838,999,0.140841710228838,999
"95",0.9999,0.995726495726496,234,0.995689655172414,232,0.152307195433303,999,0.151119194245301,999
"96",0.9999,0.998980632008155,981,0.998978549540347,979,0.241867527647663,999,0.240783439607053,999
"97",0.9999,1,25,1,25,0.0185518767894247,999,0.0185518767894247,999
"98",0.9999,0.996996996996997,999,0.998994974874372,995,0.339200071533927,998,0.338674288785635,998
"99",0.9999,0.997983870967742,992,0.997975708502024,988,0.637713371980467,998,0.635018326717527,998
"100",0.9999,1,908,1,908,0.423510717379218,999,0.423510717379218,999
"101",0.9999,1,441,1,441,0.059799024813471,999,0.059799024813471,999
"102",0.9999,0.996974281391831,661,0.996955859969559,657,0.222969294268103,999,0.221329562104744,999
"103",0.9999,1,239,1,239,0.13387020414675,999,0.13387020414675,999
"104",0.9999,0.997412677878396,773,0.99739921976593,769,0.163450303471738,998,0.162367184853549,998
"105",0.9999,1,976,1,976,0.317221819640209,999,0.317221819640209,999
"106",0.9999,0.998991935483871,992,0.998989898989899,990,0.653886298201918,999,0.652629656945277,999
"107",0.9999,0.994366197183099,355,0.994301994301994,351,0.10676240128317,998,0.105366334295393,998
"108",0.9999,1,517,1,517,0.432095244304695,999,0.432095244304695,999
"109",0.9999,1,47,1,47,0.0255047384911843,999,0.0255047384911843,999
"110",0.9999,0.975308641975309,81,0.974025974025974,77,0.0390084406892728,999,0.0368036384844706,999
"111",0.9999,1,130,1,130,0.0723852221370129,999,0.0723852221370129,999
"112",0.9999,0.997799779977998,909,0.997790055248619,905,0.352551519390015,999,0.351219380126841,999
"113",0.9999,0.990909090909091,990,0.991778006166495,973,0.353793135038078,998,0.345980781948982,998
"114",0.9999,0.989637305699482,193,0.994736842105263,190,0.055622702761576,998,0.0549918113491215,998
"115",0.9999,0.993377483443709,302,0.993288590604027,298,0.160606592792722,999,0.158072923592386,999
"116",0.9999,0.975,40,0.973684210526316,38,0.025876130039095,999,0.0245414620377603,999
"117",0.9999,0.998550724637681,690,0.998546511627907,688,0.379581516174793,998,0.378671123961795,998
"118",0.9999,0.996478873239437,284,0.99645390070922,282,0.149683793065446,999,0.148580125295111,999
"119",0.9999,0.997260273972603,730,0.997245179063361,726,0.267130242807127,999,0.265771579890354,999
"120",0.9999,0.994350282485876,531,0.994285714285714,525,0.302136642479817,999,0.298442223423079,999
"121",0.9999,0.98728813559322,236,0.991341991341991,231,0.0721668135287435,999,0.0705737417602331,999
"122",0.9999,0.998692810457516,765,0.998689384010485,763,0.158105162379903,998,0.156928896805275,998
"123",0.9999,1,999,1,999,0.498548031115896,999,0.498548031115896,999
"124",0.9999,1,867,1,867,0.24679082605626,999,0.24679082605626,999
"125",0.9999,0.998336106489185,601,0.998330550918197,599,0.137870078419964,999,0.13693581081903,999
"126",0.9999,0.993455497382199,764,0.994694960212202,754,0.185421920456375,998,0.180505246759788,998
"127",0.9999,0.996394230769231,832,0.99636803874092,826,0.18435800028769,999,0.180799748613497,999
"128",0.9999,0.988344988344988,429,0.990476190476191,420,0.08545192927266,998,0.0823969793239225,998
"129",0.9999,1,806,1,806,0.325030470467212,999,0.325030470467212,999
"130",0.9999,1,44,1,44,0.0292347564502885,999,0.0292347564502885,999
"131",0.9999,0.993743482794578,959,0.995785036880927,949,0.626139489970031,998,0.620914321017407,998
"132",0.9999,0.995085995085995,407,0.995037220843672,403,0.175003443414282,998,0.172438313153761,998
"133",0.9999,0.976,250,0.98326359832636,239,0.0910259224068307,998,0.0833990521669082,998
"134",0.9999,0.996894409937888,322,0.996875,320,0.0951468453435054,999,0.0938121773421707,999
"135",0.9999,0.997989949748744,995,0.997981836528759,991,0.338996071803937,999,0.336194735669267,999
"136",0.9999,0.996598639455782,588,0.998290598290598,585,0.390077924196421,999,0.388790922909419,999
"137",0.9999,0.997854077253219,466,0.997844827586207,464,0.165347453068519,998,0.164296918951852,998
"138",0.9999,0.996655518394649,299,0.996632996632997,297,0.159376643153029,998,0.158686618414908,998
"139",0.9999,1,747,1,747,0.157591530914582,999,0.157591530914582,999
"140",0.9999,1,363,1,363,0.119409945423677,999,0.119409945423677,999
"141",0.9999,1,564,1,564,0.0975339207156047,999,0.0975339207156047,999
"142",0.9999,0.995670995670996,693,0.995633187772926,687,0.437445502335585,998,0.433159763580909,998
"143",0.9999,0.989690721649485,97,0.989473684210526,95,0.0241780440675163,999,0.0232910286877473,999
"144",0.9999,1,80,1,80,0.0426411030670908,999,0.0426411030670908,999
"145",0.9999,0.990675990675991,858,0.991686460807601,842,0.212605660497875,999,0.206637299424844,999
"146",0.9999,1,984,1,984,0.601131208538616,999,0.601131208538616,999
"147",0.9999,0.998531571218796,681,0.998527245949926,679,0.176179283522117,999,0.175035282378116,999
"148",0.9999,0.9988358556461,859,0.998833138856476,857,0.225884886577204,999,0.224749651725494,999
"149",0.9999,1,723,1,723,0.238154253375415,999,0.238154253375415,999
"150",0.9999,0.996794871794872,936,0.996774193548387,930,0.16745153038466,998,0.165307427363803,998
"151",0.9999,1,8,1,8,0.00721043624269431,999,0.00721043624269431,999
"152",0.9999,0.957142857142857,70,0.954545454545455,66,0.0560881620396307,999,0.0524368917216938,999
"153",0.9999,0.99766081871345,855,0.99764982373678,851,0.392340519296776,999,0.389554602475772,999
"154",0.9999,0.727272727272727,11,0.666666666666667,6,0.00454036749735675,999,0.00221432350464609,999
